"","country","ccode","year","Capacity","demo","lnpop","lngdp","polity2"
"38","United States",2,1997,2.31483578681946,1,12.4983768463135,10.1678495407104,1
"39","United States",2,1998,2.22297692298889,1,12.5209894180298,10.1979837417603,1
"40","United States",2,1999,2.1081531047821,1,12.5289497375488,10.230450630188,1
"41","United States",2,2000,2.26316523551941,1,12.5366630554199,10.2565011978149,1
"42","United States",2,2001,2.16125917434692,1,12.536792755127,10.2543201446533,1
"43","United States",2,2002,2.27034163475037,1,12.5369215011597,10.2613019943237,1
"44","United States",2,2003,2.1081531047821,1,12.5370512008667,10.2775993347168,1
"45","United States",2,2004,2.03495311737061,1,12.5371809005737,10.3037729263306,1
"46","United States",2,2005,1.90434110164642,1,12.5392723083496,10.3248586654663,1
"47","United States",2,2006,2.04356479644775,1,12.5422077178955,10.3418712615967,1
"48","United States",2,2007,1.87132918834686,1,12.5458536148071,10.3531932830811,1
"49","United States",2,2008,1.91295289993286,1,12.5499401092529,10.3662900924683,1
"50","United States",2,2009,1.53116393089294,1,12.5543212890625,10.3810396194458,1
"51","Canada",20,1960,1.03412067890167,1,9.79311466217041,9.07715225219727,1
"52","Canada",20,1961,1.00972068309784,1,9.81131744384766,9.08625030517578,1
"53","Canada",20,1962,1.02881014347076,1,9.8317232131958,9.13529396057129,1
"54","Canada",20,1963,0.953026473522186,1,9.85035037994385,9.16597080230713,1
"55","Canada",20,1964,0.983167707920074,1,9.86920642852783,9.21024036407471,1
"56","Canada",20,1965,0.908819317817688,1,9.88730716705322,9.25655555725098,1
"57","Canada",20,1966,0.951447665691376,1,9.90593433380127,9.30072975158691,1
"58","Canada",20,1967,0.974268853664398,1,9.92392730712891,9.31271648406982,1
"59","Canada",20,1968,0.966661810874939,1,9.9393367767334,9.34827423095703,1
"60","Canada",20,1969,0.957188844680786,1,9.95365810394287,9.38530158996582,1
"61","Canada",20,1970,1.02278184890747,1,9.96636867523193,9.39682006835938,1
"62","Canada",20,1971,1.30582237243652,1,10.0416393280029,9.43843173980713,1
"63","Canada",20,1972,1.123539686203,1,10.0087928771973,9.47822761535645,1
"64","Canada",20,1973,1.50963449478149,1,10.0210485458374,9.5351734161377,1
"65","Canada",20,1974,1.52829337120056,1,10.0349102020264,9.5613489151001,1
"66","Canada",20,1975,1.50532865524292,1,10.0494480133057,9.56913280487061,1
"67","Canada",20,1976,1.67469358444214,1,10.062668800354,9.60925102233887,1
"68","Canada",20,1977,1.6660817861557,1,10.0743684768677,9.6305627822876,1
"69","Canada",20,1978,1.66895246505737,1,10.0843496322632,9.66014099121094,1
"70","Canada",20,1979,1.72636425495148,1,10.0942316055298,9.69091320037842,1
"71","Canada",20,1980,1.74502313137054,1,10.1071224212646,9.6912841796875,1
"72","Canada",20,1981,1.79238796234131,1,10.1194458007812,9.70941734313965,1
"73","Canada",20,1982,1.81822323799133,1,10.1313400268555,9.66643524169922,1
"74","Canada",20,1983,1.82396447658539,1,10.1412439346313,9.68508243560791,1
"75","Canada",20,1984,1.80387032032013,1,10.1506986618042,9.73127460479736,1
"76","Canada",20,1985,1.76368200778961,1,10.1598339080811,9.77463054656982,1
"77","Canada",20,1986,1.79669380187988,1,10.1697673797607,9.79043102264404,1
"78","Canada",20,1987,1.85554099082947,1,10.1830492019653,9.81727600097656,1
"79","Canada",20,1988,1.87419986724854,1,10.196120262146,9.85182571411133,1
"80","Canada",20,1989,1.90577638149261,1,10.214165687561,9.85786247253418,1
"81","Canada",20,1990,1.93448233604431,1,10.2292594909668,9.84543418884277,1
"82","Canada",20,1991,1.94022345542908,1,10.2411022186279,9.81219387054443,1
"83","Canada",20,1992,1.88424694538116,1,10.2533693313599,9.80581951141357,1
"84","Canada",20,1993,1.79956436157227,1,10.2647914886475,9.81482028961182,1
"85","Canada",20,1994,1.81104683876038,1,10.2763261795044,9.84881973266602,1
"86","Canada",20,1995,1.70339953899384,1,10.2872180938721,9.86407089233398,1
"87","Canada",20,1996,1.73641133308411,1,10.2979927062988,9.8688440322876,1
"88","Canada",20,1997,1.99620008468628,1,10.3091192245483,9.9011344909668,1
"89","Canada",20,1998,2.151211977005,1,10.3275785446167,9.93367767333984,1
"90","Canada",20,1999,2.11245918273926,1,10.3371515274048,9.97873401641846,1
"91","Canada",20,2000,2.16412973403931,1,10.3465051651001,10.0207366943359,1
"92","Canada",20,2001,2.22728276252747,1,10.3466339111328,10.0256605148315,1
"93","Canada",20,2002,2.05361199378967,1,10.3467617034912,10.0500087738037,1
"94","Canada",20,2003,1.98328232765198,1,10.3468904495239,10.0608758926392,1
"95","Canada",20,2004,1.96318817138672,1,10.3470191955566,10.0834312438965,1
"96","Canada",20,2005,1.81104683876038,1,10.3588647842407,10.10520362854,1
"97","Canada",20,2006,1.91008222103119,1,10.3647289276123,10.125470161438,1
"98","Canada",20,2007,2.0220353603363,1,10.3710737228394,10.1584787368774,1
"99","Canada",20,2008,2.009117603302,1,10.3780117034912,10.1767301559448,1
"100","Canada",20,2009,1.80674088001251,1,10.3843088150024,10.1901636123657,1
"101","Cuba",40,1960,-0.556618511676788,0,8.85794162750244,7.62657022476196,-0.400000005960464
"102","Cuba",40,1961,0.0275472179055214,0,8.87276744842529,7.62559509277344,-0.699999988079071
"103","Cuba",40,1962,0.083810843527317,0,8.88944625854492,7.62364196777344,-0.699999988079071
"104","Cuba",40,1963,-0.20187059044838,0,8.91139507293701,7.61677598953247,-0.699999988079071
"105","Cuba",40,1964,-0.168083712458611,0,8.93761253356934,7.60539245605469,-0.699999988079071
"106","Cuba",40,1965,-0.276018023490906,0,8.96316051483154,7.59488439559937,-0.699999988079071
"107","Cuba",40,1966,-0.130048349499702,0,8.98544502258301,7.62608289718628,-0.699999988079071
"108","Cuba",40,1967,-0.0716317817568779,0,9.00454521179199,7.71779632568359,-0.699999988079071
"109","Cuba",40,1968,0.00644835690036416,0,9.02220153808594,7.64012336730957,-0.699999988079071
"110","Cuba",40,1969,-0.00158930395264179,0,9.03860282897949,7.61134767532349,-0.699999988079071
"111","Cuba",40,1970,0.118975609540939,0,9.05333518981934,7.55851697921753,-0.699999988079071
"112","Cuba",40,1971,0.194902807474136,0,9.0686616897583,7.61923360824585,-0.699999988079071
"113","Cuba",40,1972,0.27513587474823,0,8.99243354797363,7.64778614044189,-0.699999988079071
"114","Cuba",40,1973,0.25518524646759,0,9.10631275177002,7.71646070480347,-0.699999988079071
"115","Cuba",40,1974,0.286044150590897,0,9.12292861938477,7.75104522705078,-0.699999988079071
"116","Cuba",40,1975,0.0225236788392067,0,9.13776969909668,7.78488922119141,-0.699999988079071
"117","Cuba",40,1976,-0.504660785198212,0,9.15175724029541,7.79934358596802,-0.699999988079071
"118","Cuba",40,1977,0.224613443017006,0,9.16408729553223,7.8320140838623,-0.699999988079071
"119","Cuba",40,1978,0.315180659294128,0,9.17419528961182,7.88231468200684,-0.699999988079071
"120","Cuba",40,1979,0.387376070022583,0,9.18204402923584,7.89915370941162,-0.699999988079071
"121","Cuba",40,1980,0.403594940900803,0,9.18245506286621,7.8800482749939,-0.699999988079071
"122","Cuba",40,1981,0.451677352190018,0,9.18245506286621,7.95402097702026,-0.699999988079071
"123","Cuba",40,1982,0.269681751728058,0,9.19034194946289,7.96901178359985,-0.699999988079071
"124","Cuba",40,1983,0.351350128650665,0,9.20008754730225,7.98786401748657,-0.699999988079071
"125","Cuba",40,1984,0.535211622714996,0,9.20983982086182,8.01367378234863,-0.699999988079071
"126","Cuba",40,1985,0.533919870853424,0,9.22019195556641,8.02256870269775,-0.699999988079071
"127","Cuba",40,1986,0.471915036439896,0,9.23014259338379,8.01565742492676,-0.699999988079071
"128","Cuba",40,1987,0.545832812786102,0,9.24009323120117,8.0003490447998,-0.699999988079071
"129","Cuba",40,1988,0.641423583030701,0,9.25081062316895,8.00969505310059,-0.699999988079071
"130","Cuba",40,1989,0.591044664382935,0,9.26141357421875,8.00336265563965,-0.699999988079071
"131","Cuba",40,1990,0.555162250995636,0,9.27096462249756,7.99193048477173,-0.699999988079071
"132","Cuba",40,1991,0.415794938802719,0,9.28219604492188,7.85941314697266,-0.699999988079071
"133","Cuba",40,1992,-0.4334557056427,0,9.29026031494141,7.7034592628479,-0.699999988079071
"134","Cuba",40,1993,-0.43329781293869,0,9.29697704315186,7.52185916900635,-0.699999988079071
"135","Cuba",40,1994,-0.928360342979431,0,9.30118560791016,7.53742980957031,-0.699999988079071
"136","Cuba",40,1995,0.126152098178864,0,9.30392169952393,7.56631088256836,-0.699999988079071
"137","Cuba",40,1996,0.0398907698690891,0,9.30746746063232,7.64539766311646,-0.699999988079071
"138","Cuba",40,1997,0.0157777853310108,0,9.31109046936035,7.67415285110474,-0.699999988079071
"139","Cuba",40,1998,0.109215594828129,0,9.31623077392578,7.68248224258423,-0.699999988079071
"140","Cuba",40,1999,0.122994445264339,0,9.32018089294434,7.74370336532593,-0.699999988079071
"141","Cuba",40,2000,0.145959183573723,0,9.32384777069092,7.79234886169434,-0.699999988079071
"142","Cuba",40,2001,0.11883208155632,0,9.32384777069092,7.81682014465332,-0.699999988079071
"143","Cuba",40,2002,0.251884073019028,0,9.32384777069092,7.82803821563721,-0.699999988079071
"144","Cuba",40,2003,0.29121121764183,0,9.32384777069092,7.86134195327759,-0.699999988079071
"145","Cuba",40,2004,0.130170926451683,0,9.32384777069092,7.91425228118896,-0.699999988079071
"146","Cuba",40,2005,0.200787514448166,0,9.32946491241455,8.01697731018066,-0.699999988079071
"147","Cuba",40,2006,0.530331611633301,0,9.33169364929199,8.12799549102783,-0.699999988079071
"148","Cuba",40,2007,-0.200234353542328,0,9.33421802520752,8.1956090927124,-0.699999988079071
"149","Cuba",40,2008,-0.151003688573837,0,9.33713531494141,8.2170467376709,-0.699999988079071
"150","Cuba",40,2009,-0.188751980662346,0,9.33953189849854,8.20629692077637,-0.699999988079071
"151","Haiti",41,1960,-0.963238060474396,0,8.2440710067749,6.96790933609009,-0.800000011920929
"152","Haiti",41,1961,-0.964529812335968,0,8.26178455352783,6.90675497055054,-0.899999976158142
"153","Haiti",41,1962,-0.94845449924469,0,8.27919006347656,6.97821378707886,-0.899999976158142
"154","Haiti",41,1963,-0.946301519870758,0,8.29629707336426,6.89060926437378,-0.899999976158142
"155","Haiti",41,1964,-0.922475636005402,0,8.31287097930908,6.84694290161133,-0.899999976158142
"156","Haiti",41,1965,-0.927499175071716,0,8.32941722869873,6.83625936508179,-0.899999976158142
"157","Haiti",41,1966,-0.994814574718475,0,8.34759044647217,6.81014251708984,-0.899999976158142
"158","Haiti",41,1967,-0.977878034114838,0,8.36520671844482,6.76849317550659,-0.899999976158142
"159","Haiti",41,1968,-1.00701463222504,0,8.38274669647217,6.7867169380188,-0.899999976158142
"160","Haiti",41,1969,-0.946875631809235,0,8.39976024627686,6.79794025421143,-0.899999976158142
"161","Haiti",41,1970,-0.986202776432037,0,8.41648864746094,6.82328605651855,-0.899999976158142
"162","Haiti",41,1971,-0.946875631809235,0,8.43402862548828,6.87626457214355,-1
"163","Haiti",41,1972,-0.89879322052002,0,8.45126724243164,6.90274286270142,-1
"164","Haiti",41,1973,-0.913863837718964,0,8.46821308135986,6.93244791030884,-1
"165","Haiti",41,1974,-0.870230793952942,0,8.48487663269043,6.98007583618164,-1
"166","Haiti",41,1975,-0.952329754829407,0,8.5012674331665,6.94215679168701,-1
"167","Haiti",41,1976,-0.924915611743927,0,8.51879215240479,7.00940895080566,-1
"168","Haiti",41,1977,-0.915155589580536,0,8.5358190536499,6.99942255020142,-0.899999976158142
"169","Haiti",41,1978,-0.840663731098175,0,8.55275344848633,7.03174114227295,-0.899999976158142
"170","Haiti",41,1979,-0.82903778553009,0,8.56921577453613,7.08673810958862,-0.899999976158142
"171","Haiti",41,1980,-0.798322439193726,0,8.58559894561768,7.14519596099854,-0.899999976158142
"172","Haiti",41,1981,-0.719094097614288,0,8.60447120666504,7.10085201263428,-0.899999976158142
"173","Haiti",41,1982,-0.711630523204803,0,8.62317371368408,7.04925489425659,-0.899999976158142
"174","Haiti",41,1983,-0.671298682689667,0,8.64135551452637,7.03966045379639,-0.899999976158142
"175","Haiti",41,1984,-0.789997756481171,0,8.65921306610107,7.02375888824463,-0.899999976158142
"176","Haiti",41,1985,-0.800618946552277,0,8.67692852020264,7.00669527053833,-0.899999976158142
"177","Haiti",41,1986,-1.45425295829773,0,8.69784641265869,6.9865665435791,-0.800000011920929
"178","Haiti",41,1987,-1.19776546955109,0,8.71833610534668,6.95844841003418,-0.800000011920929
"179","Haiti",41,1988,-1.05409228801727,0,8.73857498168945,6.94601392745972,-0.699999988079071
"180","Haiti",41,1989,-1.07921004295349,0,8.75825500488281,6.93537044525146,-0.600000023841858
"181","Haiti",41,1990,-1.22604084014893,0,8.77755546569824,6.91274261474609,0.699999988079071
"182","Haiti",41,1991,-1.26651620864868,0,8.79875659942627,6.89568281173706,-0.699999988079071
"183","Haiti",41,1992,-1.02883112430573,0,8.81951713562012,6.72862863540649,-0.699999988079071
"184","Haiti",41,1993,-1.41119408607483,0,8.83985614776611,6.68586111068726,-0.699999988079071
"185","Haiti",41,1994,-1.68634045124054,0,8.85964775085449,6.57786130905151,0.699999988079071
"186","Haiti",41,1995,-1.0604076385498,0,8.87919425964355,6.60665035247803,0.699999988079071
"187","Haiti",41,1996,-0.966826260089874,0,8.90068531036377,6.62671756744385,0.699999988079071
"188","Haiti",41,1997,-1.10475826263428,0,8.92172431945801,6.63331842422485,0.699999988079071
"189","Haiti",41,1998,-1.10561943054199,0,8.98130416870117,6.63594675064087,0.699999988079071
"190","Haiti",41,1999,-1.53233313560486,0,8.99813652038574,6.64509105682373,0.200000002980232
"191","Haiti",41,2000,-1.25847852230072,0,9.01469039916992,6.63463354110718,-0.200000002980232
"192","Haiti",41,2001,-1.26063144207001,0,9.06698989868164,6.60665035247803,-0.200000002980232
"193","Haiti",41,2002,-1.39770233631134,0,9.11928939819336,6.58202505111694,-0.200000002980232
"194","Haiti",41,2003,-1.44363176822662,0,9.17158794403076,6.56667232513428,-0.200000002980232
"195","Haiti",41,2004,-2.18625426292419,0,9.2238883972168,6.51174545288086,0
"196","Haiti",41,2005,-2.18051314353943,0,9.268235206604,6.51025819778442,0.300000011920929
"197","Haiti",41,2006,-1.86761844158173,0,9.31154346466064,6.52062129974365,0.5
"198","Haiti",41,2007,-2.05420708656311,0,9.35570526123047,6.53524112701416,0.5
"199","Haiti",41,2008,-1.91641855239868,0,9.40118598937988,6.54937124252319,0.5
"200","Haiti",41,2009,-1.86761844158173,0,9.4481258392334,6.56419801712036,0.5
"201","Dominican Rep.",42,1960,-0.538820803165436,0,8.08085632324219,7.17165660858154,-0.899999976158142
"202","Dominican Rep.",42,1961,-1.05538403987885,0,8.11432456970215,7.11639404296875,0
"203","Dominican Rep.",42,1962,-0.662973999977112,0,8.14728832244873,7.23993253707886,0.800000011920929
"204","Dominican Rep.",42,1963,-0.805068373680115,0,8.18032073974609,7.27031278610229,0
"205","Dominican Rep.",42,1964,-0.782964766025543,0,8.21283912658691,7.30249643325806,0
"206","Dominican Rep.",42,1965,-0.772200047969818,0,8.24459648132324,7.1380729675293,0
"207","Dominican Rep.",42,1966,-0.54054319858551,1,8.27563095092773,7.23273324966431,-0.300000011920929
"208","Dominican Rep.",42,1967,-0.634555101394653,1,8.306471824646,7.23489856719971,-0.300000011920929
"209","Dominican Rep.",42,1968,-0.625656247138977,1,8.33662986755371,7.20711898803711,-0.300000011920929
"210","Dominican Rep.",42,1969,-0.601399779319763,1,8.34830093383789,7.28138589859009,-0.300000011920929
"211","Dominican Rep.",42,1970,-0.703592896461487,1,8.30967712402344,7.35308170318604,-0.300000011920929
"212","Dominican Rep.",42,1971,-0.693115234375,1,8.33878421783447,7.42654895782471,-0.300000011920929
"213","Dominican Rep.",42,1972,-0.71306586265564,1,8.36776447296143,7.51588916778564,-0.300000011920929
"214","Dominican Rep.",42,1973,-0.690818727016449,1,8.39683151245117,7.6033992767334,-0.300000011920929
"215","Dominican Rep.",42,1974,-0.61761862039566,1,8.42573547363281,7.63385343551636,-0.300000011920929
"216","Dominican Rep.",42,1975,-0.452459037303925,1,8.4548921585083,7.65491724014282,-0.300000011920929
"217","Dominican Rep.",42,1976,-0.374694645404816,1,8.48384284973145,7.69530296325684,-0.300000011920929
"218","Dominican Rep.",42,1977,-0.42556157708168,1,8.57621669769287,7.71868562698364,-0.300000011920929
"219","Dominican Rep.",42,1978,-0.393439620733261,1,8.60006237030029,7.71779632568359,0.600000023841858
"220","Dominican Rep.",42,1979,-0.304207235574722,1,8.62389278411865,7.73587036132812,0.600000023841858
"221","Dominican Rep.",42,1980,-0.216510623693466,1,8.64787006378174,7.77148866653442,0.600000023841858
"222","Dominican Rep.",42,1981,-0.298064172267914,1,8.67197227478027,7.78862619400024,0.600000023841858
"223","Dominican Rep.",42,1982,-0.219165921211243,1,8.69600868225098,7.78322410583496,0.600000023841858
"224","Dominican Rep.",42,1983,-0.171815484762192,1,8.719970703125,7.80384349822998,0.600000023841858
"225","Dominican Rep.",42,1984,-0.276706963777542,1,8.74353122711182,7.78447341918945,0.600000023841858
"226","Dominican Rep.",42,1985,-0.521740794181824,1,8.7667064666748,7.73718023300171,0.600000023841858
"227","Dominican Rep.",42,1986,-0.453391969203949,1,8.78966045379639,7.74500274658203,0.600000023841858
"228","Dominican Rep.",42,1987,-0.508105456829071,1,8.81239700317383,7.79646921157837,0.600000023841858
"229","Dominican Rep.",42,1988,-0.648764550685883,1,8.83462810516357,7.78197336196899,0.600000023841858
"230","Dominican Rep.",42,1989,-0.552886724472046,1,8.85651874542236,7.8811821937561,0.600000023841858
"231","Dominican Rep.",42,1990,-0.588912665843964,1,8.87779998779297,7.81237840652466,0.600000023841858
"232","Dominican Rep.",42,1991,-0.575707972049713,1,8.89850234985352,7.8009819984436,0.600000023841858
"233","Dominican Rep.",42,1992,-0.383392542600632,1,8.91891765594482,7.84424066543579,0.600000023841858
"234","Dominican Rep.",42,1993,-0.232327580451965,1,8.9386625289917,7.84659004211426,0.600000023841858
"235","Dominican Rep.",42,1994,-0.245001256465912,1,8.9580249786377,7.87207412719727,0.5
"236","Dominican Rep.",42,1995,-0.231394648551941,1,8.97664165496826,7.89915370941162,0.5
"237","Dominican Rep.",42,1996,-0.13464130461216,1,8.99380016326904,7.95155954360962,0.800000011920929
"238","Dominican Rep.",42,1997,-0.158467218279839,1,8.9993724822998,8.01466655731201,0.800000011920929
"239","Dominican Rep.",42,1998,-0.13464130461216,1,9.01590538024902,8.06871604919434,0.800000011920929
"240","Dominican Rep.",42,1999,-0.175116658210754,1,9.03181171417236,8.12917518615723,0.800000011920929
"241","Dominican Rep.",42,2000,-0.093878872692585,1,9.04735088348389,8.19946384429932,0.800000011920929
"242","Dominican Rep.",42,2001,0.0437660701572895,1,9.0474681854248,8.21905708312988,0.800000011920929
"243","Dominican Rep.",42,2002,0.138065055012703,1,9.07794570922852,8.24669551849365,0.800000011920929
"244","Dominican Rep.",42,2003,0.0907002687454224,1,9.09173393249512,8.22844409942627,0.800000011920929
"245","Dominican Rep.",42,2004,0.0866814404726028,1,9.10552215576172,8.22603797912598,0.800000011920929
"246","Dominican Rep.",42,2005,0.22978051006794,1,9.12114524841309,8.29953479766846,0.800000011920929
"247","Dominican Rep.",42,2006,0.239540532231331,1,9.13673686981201,8.30052852630615,0.800000011920929
"248","Dominican Rep.",42,2007,0.267385274171829,1,9.1520881652832,8.36706733703613,0.800000011920929
"249","Dominican Rep.",42,2008,0.314175963401794,1,9.16719436645508,8.38617992401123,0.800000011920929
"250","Dominican Rep.",42,2009,0.260926455259323,1,9.18206024169922,8.41415119171143,0.800000011920929
"251","Jamaica",51,1960,-0.290241807699203,1,NA,7.88382339477539,1
"252","Jamaica",51,1961,-0.332772523164749,1,NA,7.90174770355225,1
"253","Jamaica",51,1962,-0.564799666404724,1,7.41517496109009,7.90912199020386,1
"254","Jamaica",51,1963,-0.456750571727753,1,7.43661737442017,7.92189836502075,1
"255","Jamaica",51,1964,-0.436197131872177,1,7.46164035797119,7.97384452819824,1
"256","Jamaica",51,1965,-0.401305049657822,1,7.47363710403442,8.02943325042725,1
"257","Jamaica",51,1966,-0.407433778047562,1,7.48661327362061,8.04846858978271,1
"258","Jamaica",51,1967,-0.402324110269547,1,7.49831581115723,8.06400775909424,1
"259","Jamaica",51,1968,-0.413548141717911,1,7.50933504104614,8.09681701660156,1
"260","Jamaica",51,1969,-0.406601309776306,1,7.52023458480835,8.15478801727295,1
"261","Jamaica",51,1970,-0.367833942174911,1,7.50163459777832,8.2555685043335,1
"262","Jamaica",51,1971,-0.165643706917763,1,7.54486083984375,8.24354553222656,1
"263","Jamaica",51,1972,-0.0983282923698425,1,7.56579351425171,8.25790405273438,1
"264","Jamaica",51,1973,-0.00144577422179282,1,7.58120965957642,8.3260326385498,1
"265","Jamaica",51,1974,0.0312789902091026,1,7.5963921546936,8.27078056335449,1
"266","Jamaica",51,1975,0.184999257326126,1,7.61628341674805,8.25452899932861,1
"267","Jamaica",51,1976,0.328815966844559,1,7.62608289718628,8.17863845825195,1
"268","Jamaica",51,1977,0.232794627547264,1,7.63771629333496,8.14641952514648,1
"269","Jamaica",51,1978,0.385366648435593,1,7.65016889572144,8.14293575286865,1
"270","Jamaica",51,1979,0.261644095182419,1,7.65964317321777,8.11252784729004,1
"271","Jamaica",51,1980,0.464020907878876,1,7.66902828216553,8.04590892791748,1
"272","Jamaica",51,1981,0.65979540348053,1,7.68753862380981,8.0589599609375,1
"273","Jamaica",51,1982,0.211121648550034,1,7.69211339950562,8.05484008789062,1
"274","Jamaica",51,1983,0.491865664720535,1,7.71512365341187,8.07402610778809,1
"275","Jamaica",51,1984,0.367281913757324,1,7.7323694229126,8.06274795532227,1
"276","Jamaica",51,1985,0.425267904996872,1,7.74586820602417,8.01301193237305,1
"277","Jamaica",51,1986,-0.0809612050652504,1,7.75833368301392,8.02747631072998,1
"278","Jamaica",51,1987,0.0637166947126389,1,7.76259613037109,8.10046482086182,1
"279","Jamaica",51,1988,0.0964414551854134,1,7.76684045791626,8.12740421295166,1
"280","Jamaica",51,1989,0.0862508490681648,1,7.77946710586548,8.190354347229,1
"281","Jamaica",51,1990,0.0739073008298874,1,7.78986835479736,8.23906517028809,1
"282","Jamaica",51,1991,-0.135071888566017,1,7.76937866210938,8.23774337768555,1
"283","Jamaica",51,1992,-0.140238955616951,1,7.79358673095703,8.25400829315186,1
"284","Jamaica",51,1993,0.0460625439882278,1,7.8026180267334,8.25971698760986,0.899999976158142
"285","Jamaica",51,1994,0.11682266741991,1,7.81359148025513,8.2664213180542,0.899999976158142
"286","Jamaica",51,1995,0.17624394595623,1,7.8244457244873,8.27001285552979,0.899999976158142
"287","Jamaica",51,1996,0.189879268407822,1,7.83042573928833,8.24196624755859,0.899999976158142
"288","Jamaica",51,1997,0.289058268070221,1,7.84580755233765,8.21500682830811,0.899999976158142
"289","Jamaica",51,1998,0.246860533952713,1,7.83952569961548,8.19946384429932,0.899999976158142
"290","Jamaica",51,1999,0.178683951497078,1,7.84815311431885,8.18757724761963,0.899999976158142
"291","Jamaica",51,2000,0.319486558437347,1,7.85709381103516,8.18813323974609,0.899999976158142
"292","Jamaica",51,2001,0.152274489402771,1,7.85709381103516,8.19588565826416,0.899999976158142
"293","Jamaica",51,2002,0.259778201580048,1,7.90162181854248,8.19698810577393,0.899999976158142
"294","Jamaica",51,2003,0.437467932701111,1,7.91453742980957,8.22228527069092,0.899999976158142
"295","Jamaica",51,2004,0.498755097389221,1,7.92745065689087,8.22737503051758,0.899999976158142
"296","Jamaica",51,2005,0.51468688249588,1,7.93579816818237,8.22844409942627,0.899999976158142
"297","Jamaica",51,2006,0.56449168920517,1,7.94525957107544,8.24643421173096,0.899999976158142
"298","Jamaica",51,2007,0.653910636901855,1,7.95457887649536,8.25192451477051,0.899999976158142
"299","Jamaica",51,2008,0.406609058380127,1,7.96374607086182,8.24791812896729,0.899999976158142
"300","Jamaica",51,2009,0.378477245569229,1,7.97284317016602,8.23955631256104,0.899999976158142
"301","Trinidad-Tobago",52,1962,-1.05337464809418,1,6.80350542068481,8.78170871734619,0.800000011920929
"302","Trinidad-Tobago",52,1963,-0.767607092857361,1,6.82979393005371,8.81254577636719,0.800000011920929
"303","Trinidad-Tobago",52,1964,-0.700722277164459,1,6.85856485366821,8.82482528686523,0.800000011920929
"304","Trinidad-Tobago",52,1965,-0.674456357955933,1,6.88243770599365,8.85794162750244,0.800000011920929
"305","Trinidad-Tobago",52,1966,-0.684216380119324,1,6.90374708175659,8.88654708862305,0.800000011920929
"306","Trinidad-Tobago",52,1967,-0.653213977813721,1,6.9186954498291,8.89932155609131,0.800000011920929
"307","Trinidad-Tobago",52,1968,-0.67904931306839,1,6.92951679229736,8.94689559936523,0.800000011920929
"308","Trinidad-Tobago",52,1969,-0.609150350093842,1,6.93634271621704,8.97423839569092,0.800000011920929
"309","Trinidad-Tobago",52,1970,-0.562646746635437,1,6.87935590744019,9.01724052429199,0.800000011920929
"310","Trinidad-Tobago",52,1971,-0.479973673820496,1,6.88653182983398,9.02063179016113,0.800000011920929
"311","Trinidad-Tobago",52,1972,-0.438263952732086,1,6.89669418334961,9.06276798248291,0.800000011920929
"312","Trinidad-Tobago",52,1973,-0.432967692613602,1,6.90575313568115,9.0693531036377,0.800000011920929
"313","Trinidad-Tobago",52,1974,-0.373618185520172,1,6.91274261474609,9.1108512878418,0.800000011920929
"314","Trinidad-Tobago",52,1975,-0.500354886054993,1,6.9206714630127,9.11800575256348,0.800000011920929
"315","Trinidad-Tobago",52,1976,0.303554743528366,1,6.931471824646,9.19492244720459,0.800000011920929
"316","Trinidad-Tobago",52,1977,0.411058485507965,1,6.94312238693237,9.23951053619385,0.800000011920929
"317","Trinidad-Tobago",52,1978,0.383070200681686,1,6.95654535293579,9.33423805236816,0.800000011920929
"318","Trinidad-Tobago",52,1979,0.543823421001434,1,6.97073030471802,9.36297607421875,0.800000011920929
"319","Trinidad-Tobago",52,1980,0.782226204872131,1,6.98749017715454,9.42383766174316,0.800000011920929
"320","Trinidad-Tobago",52,1981,0.89690637588501,1,6.99850940704346,9.45203113555908,0.800000011920929
"321","Trinidad-Tobago",52,1982,0.529183387756348,1,7.01840162277222,9.37381839752197,0.800000011920929
"322","Trinidad-Tobago",52,1983,0.536503374576569,1,7.03878355026245,9.27369022369385,0.800000011920929
"323","Trinidad-Tobago",52,1984,0.50636214017868,1,7.06561326980591,9.31397914886475,0.899999976158142
"324","Trinidad-Tobago",52,1985,0.41392907500267,1,7.07242202758789,9.25521850585938,0.899999976158142
"325","Trinidad-Tobago",52,1986,0.717350780963898,1,7.08673810958862,9.20603084564209,0.899999976158142
"326","Trinidad-Tobago",52,1987,0.105627350509167,1,7.08506441116333,9.14484119415283,0.899999976158142
"327","Trinidad-Tobago",52,1988,0.100173227488995,1,7.0975489616394,9.0945930480957,0.899999976158142
"328","Trinidad-Tobago",52,1989,0.584442317485809,1,7.09589338302612,9.07840728759766,0.899999976158142
"329","Trinidad-Tobago",52,1990,-0.112250670790672,1,7.10332202911377,9.08851146697998,0.899999976158142
"330","Trinidad-Tobago",52,1991,0.0677355229854584,1,7.11151218414307,9.11888313293457,0.899999976158142
"331","Trinidad-Tobago",52,1992,0.293364137411118,1,7.12367296218872,9.10464668273926,0.899999976158142
"332","Trinidad-Tobago",52,1993,0.318338304758072,1,7.12929773330688,9.09178161621094,0.899999976158142
"333","Trinidad-Tobago",52,1994,0.620468258857727,1,7.13169860839844,9.13291931152344,0.899999976158142
"334","Trinidad-Tobago",52,1995,0.717924892902374,1,7.13966035842896,9.17388343811035,0.899999976158142
"335","Trinidad-Tobago",52,1996,0.327380686998367,1,7.14282751083374,9.21283721923828,0.899999976158142
